id,total_spots,enrolled_students,location,schedule,period,number,teacher_id,subject_code
28167,55,52,A definir,456M5 7M12345 7T12,2023.1,1,2072,FMD0043
28168,55,52,A definir,456M5 7M12345 7T12,2023.1,1,2156,FMD0043
28169,55,52,A definir,456M5 7M12345 7T12,2023.1,1,2116,FMD0043
28170,55,52,A definir,456M5 7M12345 7T12,2023.1,1,2114,FMD0043
28171,55,52,A definir,456M5 7M12345 7T12,2023.1,1,2157,FMD0043
28172,55,52,A definir,456M5 7M12345 7T12,2023.1,1,2112,FMD0043
28173,55,52,A definir,456M5 7M12345 7T12,2023.1,1,2117,FMD0043
28174,55,52,A definir,456M5 7M12345 7T12,2023.1,1,2118,FMD0043
28175,55,52,A definir,456M5 7M12345 7T12,2023.1,1,2115,FMD0043
28176,55,52,A definir,456M5 7M12345 7T12,2023.1,1,2086,FMD0043
28177,55,52,A definir,456M5 7M12345 7T12,2023.1,1,2085,FMD0043
28178,55,52,A definir,456M5 7M12345 7T12,2023.1,1,2089,FMD0043
28179,55,52,A definir,456M5 7M12345 7T12,2023.1,1,2088,FMD0043
28180,55,52,A definir,456M5 7M12345 7T12,2023.1,1,2113,FMD0043
28181,55,52,A definir,456M5 7M12345 7T12,2023.1,1,2110,FMD0043
28182,55,52,A definir,456M5 7M12345 7T12,2023.1,1,2087,FMD0043
28183,55,52,A definir,456M5 7M12345 7T12,2023.1,1,2111,FMD0043
28184,55,52,A definir,456M5 7M12345 7T12,2023.1,1,2084,FMD0043
28185,55,55,BSA S A1 16/30,2345M1234,2023.1,1,2154,FMD0044
28186,55,55,BSA S A1 16/30,2345M1234,2023.1,1,2105,FMD0044
28187,55,55,BSA S A1 16/30,2345M1234,2023.1,1,2106,FMD0044
28188,55,55,BSA S A1 16/30,2345M1234,2023.1,1,2107,FMD0044
28189,55,55,BSA S A1 16/30,2345M1234,2023.1,1,2155,FMD0044
28190,55,55,BSA S A1 16/30,2345M1234,2023.1,1,2070,FMD0044
28191,55,55,BSA S A1 16/30,2345M1234,2023.1,1,2100,FMD0044
28192,55,55,BSA S A1 16/30,2345M1234,2023.1,1,3158,FMD0044
28193,55,55,BSA S A1 16/30,2345M1234,2023.1,1,2169,FMD0044
28194,55,55,BSA S A1 16/30,2345M1234,2023.1,1,2158,FMD0044
28195,55,55,BSA S A1 16/30,2345M1234,2023.1,1,2099,FMD0044
28196,55,55,BSA S A1 16/30,2345M1234,2023.1,1,2160,FMD0044
28197,55,55,BSA S A1 16/30,2345M1234,2023.1,1,2153,FMD0044
28198,55,55,BSA S A1 16/30,2345M1234,2023.1,1,2087,FMD0044
28199,55,55,BSA S A1 16/30,2345M1234,2023.1,1,2101,FMD0044
28200,55,55,BSA S A1 16/30,2345M1234,2023.1,1,2103,FMD0044
28201,55,55,BSA S A1 16/30,2345M1234,2023.1,1,2104,FMD0044
28202,55,55,BSA S A1 16/30,2345M1234,2023.1,1,2097,FMD0044
28203,55,55,BSA S A1 16/30,2345M1234,2023.1,1,2086,FMD0044
28204,50,0,A definir,23T23456 456T2345,2023.1,1,3432,FMD0046
28205,48,48,B2 110/13 FM,4M12,2023.1,1,2124,FMD0047
28206,48,48,B2 110/13 FM,4M12,2023.1,1,2123,FMD0047
28207,48,48,B2 110/13 FM,4M12,2023.1,1,2122,FMD0047
28208,50,0,A definir,23M12345 456M1234,2023.1,1,2129,FMD0048
28209,50,0,A definir,23M12345 456M1234,2023.1,1,2132,FMD0048
28210,50,0,A definir,23M12345 456M1234,2023.1,1,2127,FMD0048
28211,50,0,A definir,23M12345 456M1234,2023.1,1,2136,FMD0048
28212,50,0,A definir,23M12345 456M1234,2023.1,1,2130,FMD0048
28213,50,0,A definir,23M12345 456M1234,2023.1,1,2133,FMD0048
28214,50,0,A definir,23M12345 456M1234,2023.1,1,2137,FMD0048
28215,50,0,A definir,23M12345 456M1234,2023.1,1,2131,FMD0048
28216,50,0,A definir,23M12345 456M1234,2023.1,1,2134,FMD0048
28217,50,0,A definir,23M12345 456M1234,2023.1,1,2135,FMD0048
28218,50,0,A definir,23M12345 456M1234,2023.1,1,2128,FMD0048
28219,52,51,BSA S B2 34/10,5T2345,2023.1,1,3433,FMD0049
28220,52,51,BSA S B2 34/10,5T2345,2023.1,1,2068,FMD0049
28221,52,51,BSA S B2 34/10,5T2345,2023.1,1,2082,FMD0049
28222,25,24,BSA S B1 11/13,4T23,2023.1,1,3160,FMD0050
28223,25,24,BSA S B1 11/13,4T23,2023.1,1,2066,FMD0050
28224,25,24,29/03= BSA S B1 11/13 ; B2 116/13 FM,4T23,2023.1,2,2066,FMD0050
28225,25,24,29/03= BSA S B1 11/13 ; B2 116/13 FM,4T23,2023.1,2,3160,FMD0050
28226,50,0,A definir,456M5 7M12345 7T12,2023.1,1,2137,FMD0051
28227,50,0,A definir,456M5 7M12345 7T12,2023.1,1,2133,FMD0051
28228,50,0,A definir,456M5 7M12345 7T12,2023.1,1,2132,FMD0051
28229,50,0,A definir,456M5 7M12345 7T12,2023.1,1,2129,FMD0051
28230,50,0,A definir,456M5 7M12345 7T12,2023.1,1,2127,FMD0051
28231,50,0,A definir,456M5 7M12345 7T12,2023.1,1,2134,FMD0051
28232,50,0,A definir,456M5 7M12345 7T12,2023.1,1,2131,FMD0051
28233,50,0,A definir,456M5 7M12345 7T12,2023.1,1,2128,FMD0051
28234,50,0,A definir,456M5 7M12345 7T12,2023.1,1,2135,FMD0051
28235,50,0,A definir,456M5 7M12345 7T12,2023.1,1,2130,FMD0051
28236,16,16,HUB,3M4 5M124 6M12 3T2345,2023.1,1,2032,FMD0052
28237,16,16,HUB,3M4 5M124 6M12 3T2345,2023.1,1,2161,FMD0052
28238,16,16,HUB,3M4 5M124 6M12 3T2345,2023.1,1,2149,FMD0052
28239,16,16,HUB,3M4 5M124 6M12 3T2345,2023.1,1,2144,FMD0052
28240,16,16,HUB,3M4 5M124 6M12 3T2345,2023.1,1,2166,FMD0052
28241,17,17,HUB,3M4 5M124 6M12 6T2345,2023.1,2,2145,FMD0052
28242,17,17,HUB,3M4 5M124 6M12 6T2345,2023.1,2,2162,FMD0052
28243,17,17,HUB,3M4 5M124 6M12 6T2345,2023.1,2,2108,FMD0052
28244,17,17,HUB,3M4 5M124 6M12 6T2345,2023.1,2,2161,FMD0052
28245,17,17,HUB,3M4 5M124 6M12 6T2345,2023.1,2,2148,FMD0052
28246,17,17,HUB,3M4 5M124 6M12 6T2345,2023.1,2,2168,FMD0052
28247,16,16,HUB,3M4 5M124 6M12 5T2345,2023.1,3,2146,FMD0052
28248,16,16,HUB,3M4 5M124 6M12 5T2345,2023.1,3,2084,FMD0052
28249,16,16,HUB,3M4 5M124 6M12 5T2345,2023.1,3,2150,FMD0052
28250,16,16,HUB,3M4 5M124 6M12 5T2345,2023.1,3,2089,FMD0052
28251,16,16,HUB,3M4 5M124 6M12 5T2345,2023.1,3,2161,FMD0052
28252,16,16,HUB,3M4 5M124 6M12 5T2345,2023.1,3,2144,FMD0052
28253,16,16,HUB,3M4 5M124 6M12 5T2345,2023.1,3,2162,FMD0052
28254,20,0,A definir,35T12345,2023.1,1,2082,FMD0054
28255,50,0,A definir,35T12345,2023.1,2,2098,FMD0054
28256,50,0,A definir,35T12345,2023.1,3,2157,FMD0054
28257,50,0,A definir,35T12345,2023.1,4,2148,FMD0054
28258,50,0,A definir,35T12345,2023.1,5,2132,FMD0054
28259,25,24,24M34-Sl Saúde Mental-HUB /BSA S B2 34/10,246M1234 2T45 6T23,2023.1,1,2101,FMD0055
28260,25,24,24M34-Sl Saúde Mental-HUB /BSA S B2 34/10,246M1234 2T45 6T23,2023.1,1,2153,FMD0055
28261,25,24,24M34-Sl Saúde Mental-HUB /BSA S B2 34/10,246M1234 2T45 6T23,2023.1,1,2169,FMD0055
28262,25,24,24M34-Sl Saúde Mental-HUB /BSA S B2 34/10,246M1234 2T45 6T23,2023.1,1,2155,FMD0055
28263,25,24,24M34-Sl Saúde Mental-HUB /BSA S B2 34/10,246M1234 2T45 6T23,2023.1,1,2109,FMD0055
28264,25,24,24M34-Sl Saúde Mental-HUB /BSA S B2 34/10,246M1234 2T45 6T23,2023.1,1,2099,FMD0055
28265,25,24,24M34-Sl Saúde Mental-HUB /BSA S B2 34/10,246M1234 2T45 6T23,2023.1,1,2091,FMD0055
28266,25,24,24M34-Sl Saúde Mental-HUB /BSA S B2 34/10,246M1234 2T45 6T23,2023.1,1,2067,FMD0055
28267,25,24,24M34-Sl Saúde Mental-HUB /BSA S B2 34/10,246M1234 2T45 6T23,2023.1,1,2105,FMD0055
28268,25,24,24M34-Sl Saúde Mental-HUB /BSA S B2 34/10,246M1234 2T45 6T23,2023.1,1,2106,FMD0055
28269,25,24,24M34-Sl Saúde Mental-HUB /BSA S B2 34/10,246M1234 2T45 6T23,2023.1,1,2160,FMD0055
28270,25,24,24M34-Sl Saúde Mental-HUB /BSA S B2 34/10,246M1234 2T45 6T23,2023.1,1,2103,FMD0055
28271,25,24,24M34-Sl Saúde Mental-HUB /BSA S B2 34/10,246M1234 2T45 6T23,2023.1,1,77,FMD0055
28272,48,48,3M35: Auditório 1-HUB / 4M3 Auditório NMT,34M3,2023.1,1,2165,FMD0056
28273,48,48,3M35: Auditório 1-HUB / 4M3 Auditório NMT,34M3,2023.1,1,2145,FMD0056
28274,48,48,3M35: Auditório 1-HUB / 4M3 Auditório NMT,34M3,2023.1,1,2088,FMD0056
28275,48,48,3M35: Auditório 1-HUB / 4M3 Auditório NMT,34M3,2023.1,1,2163,FMD0056
28276,48,48,3M35: Auditório 1-HUB / 4M3 Auditório NMT,34M3,2023.1,1,2161,FMD0056
28277,50,48,BSA S BT 41/10,3T2345,2023.1,1,2082,FMD0057
28278,25,23,HUB;BT 112/17-FM;Sala Webconf. e Sala Inform.-FS,35M1234,2023.1,1,2116,FMD0058
28279,25,23,HUB;BT 112/17-FM;Sala Webconf. e Sala Inform.-FS,35M1234,2023.1,1,2111,FMD0058
28280,25,23,HUB;BT 112/17-FM;Sala Webconf. e Sala Inform.-FS,35M1234,2023.1,1,2113,FMD0058
28281,25,23,HUB;BT 112/17-FM;Sala Webconf. e Sala Inform.-FS,35M1234,2023.1,1,2085,FMD0058
28282,25,23,HUB;BT 112/17-FM;Sala Webconf. e Sala Inform.-FS,35M1234,2023.1,1,2112,FMD0058
28283,25,23,HUB;BT 112/17-FM;Sala Webconf. e Sala Inform.-FS,35M1234,2023.1,1,2089,FMD0058
28284,25,23,HUB;BT 112/17-FM;Sala Webconf. e Sala Inform.-FS,35M1234,2023.1,1,2117,FMD0058
28285,25,23,HUB;BT 112/17-FM;Sala Webconf. e Sala Inform.-FS,35M1234,2023.1,1,2115,FMD0058
28286,25,23,HUB;BT 112/17-FM;Sala Webconf. e Sala Inform.-FS,35M1234,2023.1,1,2088,FMD0058
28287,25,23,HUB;BT 112/17-FM;Sala Webconf. e Sala Inform.-FS,35M1234,2023.1,1,2118,FMD0058
28288,25,23,HUB;BT 112/17-FM;Sala Webconf. e Sala Inform.-FS,35M1234,2023.1,1,2119,FMD0058
28289,25,23,HUB;BT 112/17-FM;Sala Webconf. e Sala Inform.-FS,35M1234,2023.1,1,2157,FMD0058
28290,46,46,Auditório NMT,2M1234,2023.1,1,2099,FMD0060
28291,46,46,Auditório NMT,2M1234,2023.1,1,2070,FMD0060
28292,46,46,Auditório NMT,2M1234,2023.1,1,2096,FMD0060
28293,46,46,Auditório NMT,2M1234,2023.1,1,2169,FMD0060
28294,46,46,Auditório NMT,2M1234,2023.1,1,2109,FMD0060
28295,25,22,ICC BT 016/62,5M45,2023.1,1,77,FMD0061
28296,25,22,ICC BT 016/62,5M45,2023.1,1,78,FMD0061
28297,25,25,Auditório NMT,5M45,2023.1,2,78,FMD0061
28298,25,25,Auditório NMT,5M45,2023.1,2,77,FMD0061
28299,25,28,BSA S BT 41/13,4M12,2023.1,1,78,FMD0064
28300,25,28,BSA S BT 41/13,4M12,2023.1,1,77,FMD0064
28301,25,24,B1 29/17 CIEX-FM,4M12,2023.1,2,78,FMD0064
28302,25,24,B1 29/17 CIEX-FM,4M12,2023.1,2,77,FMD0064
28303,12,12,Lab. de Microscopia 01,2M12,2023.1,1,2171,FMD0066
28304,12,10,Lab. de Microscopia 03,4M12,2023.1,2,2171,FMD0066
28305,12,9,Lab. de Microscopia 01,2M12,2023.1,3,2172,FMD0066
28306,12,12,Lab. de Microscopia 03,4M12,2023.1,4,2172,FMD0066
28307,43,43,B2 110/13 FM,2M34,2023.1,1,2172,FMD0067
28308,12,9,BSAS B2 21/9,6T45,2023.1,1,2059,FMD0068
28309,52,52,B2 116/13 FM,3T2345,2023.1,1,2122,FMD0070
28310,52,52,B2 116/13 FM,3T2345,2023.1,1,2173,FMD0070
28311,20,20,29/03= B2 116/13 FM /4T23 e 6M12 Auditório NMT,6M1234 4T23,2023.1,1,2063,FMD0071
28312,20,20,29/03= B2 116/13 FM /4T23 e 6M12 Auditório NMT,6M1234 4T23,2023.1,1,2061,FMD0071
28313,20,20,29/03= B2 116/13 FM /4T23 e 6M12 Auditório NMT,6M1234 4T23,2023.1,1,2062,FMD0071
28314,20,20,29/03= B2 116/13 FM /4T23 e 6M12 Auditório NMT,6M1234 4T23,2023.1,1,2064,FMD0071
28315,20,19,4T23 e 6M12 Auditório NMT,6M12 4T2345,2023.1,2,2064,FMD0071
28316,20,19,4T23 e 6M12 Auditório NMT,6M12 4T2345,2023.1,2,2061,FMD0071
28317,20,19,4T23 e 6M12 Auditório NMT,6M12 4T2345,2023.1,2,2062,FMD0071
28318,20,19,4T23 e 6M12 Auditório NMT,6M12 4T2345,2023.1,2,2063,FMD0071
28319,52,52,BSA S BT 41/10,26T23,2023.1,1,239,FMD0073
28320,28,26,28/03: B2 110/13-FM e Auditório NMT,3M1234,2023.1,1,2067,FMD0077
28321,28,26,28/03: B2 110/13-FM e Auditório NMT,3M1234,2023.1,1,3159,FMD0077
28322,28,26,28/03: B2 110/13-FM e Auditório NMT,3M1234,2023.1,1,2174,FMD0077
28323,28,26,28/03: B2 110/13-FM e Auditório NMT,3M1234,2023.1,1,2059,FMD0077
28324,2,0,BT 112/17 - FM,56N234,2023.1,2,2059,FMD0079
28325,6,5,HUB,7T2345,2023.1,1,2173,FMD0086
28326,6,5,HUB,7T2345,2023.1,1,2124,FMD0086
28327,40,39,B1 29/17 CIEX / BSA S B1 41/13,24M34,2023.1,1,2171,FMD0095
28328,38,38,BSA S BT 11/13,24M34,2023.1,2,2175,FMD0095
28329,15,15,Unid. de Anatomia Patológica HUB,7M1234,2023.1,1,2122,FMD0097
28330,15,15,Unid. de Anatomia Patológica HUB,7M1234,2023.1,1,2173,FMD0097
28331,15,15,Unid. de Anatomia Patológica HUB,7M1234,2023.1,1,2124,FMD0097
28332,10,10,BSAS B2 28/14,6M5 6T12,2023.1,1,2160,FMD0102
28333,50,48,Auditório 1/FS,24T6 24N1,2023.1,1,2155,FMD0110
28334,3,3,Lab. de Tecnologia-FM,6T345,2023.1,1,2093,FMD0135
28335,3,3,Lab. de Tecnologia-FM,6T345,2023.1,1,2075,FMD0135
28336,3,3,Lab. de Tecnologia-FM,6T345,2023.1,1,2095,FMD0135
28337,42,40,ICC AT 091/8,3M12 5M1234,2023.1,1,2176,FMD0136
28338,42,40,ICC AT 091/8,3M12 5M1234,2023.1,1,2170,FMD0136
28339,18,15,BT 112/17 - FM,6M1234,2023.1,1,2154,FMD0194
28340,18,15,BT 112/17 - FM,6M1234,2023.1,1,2177,FMD0194
28341,18,15,BT 112/17 - FM,6M1234,2023.1,1,2103,FMD0194
28342,18,15,BT 112/17 - FM,6M1234,2023.1,1,2107,FMD0194
28343,2,0,A definir,2T3456,2023.1,1,2110,FMD0218
28344,2,0,A definir,5T123,2023.1,1,2110,FMD0393
28345,2,0,A definir,6T123456 6N1,2023.1,1,2110,FMD0404
28346,2,0,A definir,7N1234,2023.1,1,2110,FMD0450
28347,20,18,B2 110/13 FM,5M34 5T45,2023.1,1,2179,FMD0510
28348,20,20,B2 116/13 FM,4T2345,2023.1,2,2179,FMD0510
28349,33,31,B2 110/13 FM,7M12 6N12,2023.1,3,2095,FMD0510
28350,33,31,B2 110/13 FM,7M12 6N12,2023.1,3,2074,FMD0510
28351,40,40,BSA S B2 54/13,3M34 3T23,2023.1,4,2073,FMD0510
28352,20,19,B2 110/13 FM,5T2345,2023.1,5,2179,FMD0510
28353,21,20,Laboratório/ Auditórios 2 e 3 e sala de reuniões-FS/FM,34M12,2023.1,6,2075,FMD0510
28354,20,17,Laboratório/ Auditórios 2 e 3 e sala de reuniões-FS/FM,3M12 4M34,2023.1,7,2075,FMD0510
28355,20,17,B2 116/13 FM,4M34 4T45,2023.1,8,2179,FMD0510
28356,1,0,A definir,7M12345 7T123456 234567N12,2023.1,1,2110,FMD0539
28357,1,0,A definir,23456T12345,2023.1,1,2110,FMD0543
28358,1,0,A definir,234567M1234,2023.1,2,2110,FMD0547
28359,1,0,A definir,234567N1234,2023.1,2,2110,FMD0551
28360,4,2,A definir,4N1234,2023.1,1,2146,FMD0564
28361,3,3,A definir,5N1234,2023.1,2,2145,FMD0564
28362,3,3,A definir,2N1234,2023.1,3,3161,FMD0564
28363,1,0,A definir,3N1234,2023.1,1,2146,FMD0565
28364,3,3,A definir,3N1234,2023.1,2,2145,FMD0565
28365,3,3,A definir,3N1234,2023.1,3,3161,FMD0565
28367,18,16,B1 29/17 CIEX-FM,6M2345,2023.1,1,3434,FMD0581
28368,40,15,"Sala: A1 - 19/63 – Prédio UAC, 1º Andar - FUP",3M1234,2023.1,1,2180,FUP0001
28369,40,29,"FUP-Sala:AT-48/22-Prédio UAC, Térreo",3N1234,2023.1,3,2245,FUP0007
28370,40,6,"FUP-Sala:AT-79/11-Prédio UEP, Térreo",35T45,2023.1,1,2190,FUP0026
28371,40,0,FUP,46T23,2023.1,3,3435,FUP0026
28372,40,5,"FUP-Sala:AT-48/22-Prédio UAC, Térreo",46T23,2023.1,1,2192,FUP0028
28373,40,10,"FUP-Sala:AT-79/11-Prédio UEP, Térreo",2T2345,2023.1,1,2194,FUP0030
28374,20,11,FUP: A1 42/42 - UAC,6M1234,2023.1,2,3165,FUP0030
28375,20,19,"FUP-A1-48/50-Prédio UAC, 1º Andar",7M1234,2023.1,2,2197,FUP0040
28376,60,45,FUP,4N1234 (19/04/2023 - 07/06/2023),2023.1,1,71,FUP0041
28377,60,45,FUP,4N1234 (19/04/2023 - 07/06/2023),2023.1,1,2183,FUP0041
28378,60,45,FUP,4N1234 (19/04/2023 - 07/06/2023),2023.1,1,1972,FUP0041
28379,10,6,FUP,2N1234 (17/04/2023 - 08/05/2023),2023.1,1,71,FUP0042
28380,10,6,FUP,2N1234 (17/04/2023 - 08/05/2023),2023.1,1,2183,FUP0042
28381,8,6,FUP,6N1234 (28/04/2023 - 09/06/2023),2023.1,1,72,FUP0043
28382,10,4,FUP,6N1234 (28/04/2023 - 09/06/2023),2023.1,2,2183,FUP0043
28383,10,10,FUP,6N1234 (28/04/2023 - 09/06/2023),2023.1,3,2184,FUP0043
28384,6,8,FUP,6N1234 (28/04/2023 - 09/06/2023),2023.1,4,1972,FUP0043
28385,10,10,FUP,6N1234 (28/04/2023 - 09/06/2023),2023.1,5,2186,FUP0043
28386,5,3,FUP,6N1234 (28/04/2023 - 09/06/2023),2023.1,6,71,FUP0043
28387,5,2,FUP,6N1234 (28/04/2023 - 09/06/2023),2023.1,7,1945,FUP0043
28388,18,18,FUP,2M12 (28/03/2023 - 25/07/2023),2023.1,1,2198,FUP0049
28389,12,12,FUP,2M34 (28/03/2023 - 25/07/2023),2023.1,2,2198,FUP0049
28390,9,12,FUP,2M5 2T1 (28/03/2023 - 25/07/2023),2023.1,3,2198,FUP0049
28391,13,14,FUP,7M1 (28/03/2023 - 25/07/2023),2023.1,1,2199,FUP0050
28392,10,12,FUP,4T456 4N1 (28/03/2023 - 25/07/2023),2023.1,2,2184,FUP0052
28393,25,25,FUP,6M1234 (28/03/2023 - 25/07/2023),2023.1,1,2201,FUP0054
28394,19,21,FUP,5T45 (28/03/2023 - 25/07/2023),2023.1,1,2201,FUP0056
28395,21,22,FUP,5T6 5N1 (28/03/2023 - 25/07/2023),2023.1,1,2193,FUP0058
28396,9,11,FUP,6T2345 (28/03/2023 - 25/07/2023),2023.1,1,258,FUP0060
28397,18,19,FUP,2T23 (28/03/2023 - 25/07/2023),2023.1,1,2203,FUP0062
28398,13,12,FUP,2T45 (28/03/2023 - 25/07/2023),2023.1,2,2203,FUP0062
28399,9,10,FUP,3T6 3N1 (28/03/2023 - 25/07/2023),2023.1,3,2203,FUP0062
28400,18,14,FUP,7M45 (28/03/2023 - 25/07/2023),2023.1,1,2216,FUP0063
28401,20,21,FUP,7T23 (28/03/2023 - 25/07/2023),2023.1,1,3436,FUP0074
28402,18,22,FUP,2T23 (28/03/2023 - 25/07/2023),2023.1,1,2198,FUP0079
28403,6,7,FUP,4T5 (28/03/2023 - 25/07/2023),2023.1,1,2217,FUP0080
28404,10,11,FUP,4M1234 (28/03/2023 - 25/07/2023),2023.1,1,2205,FUP0083
28405,4,6,FUP,7M1 (28/03/2023 - 25/07/2023),2023.1,1,2195,FUP0084
28406,5,4,FUP,5M1234 (28/03/2023 - 25/07/2023),2023.1,1,2206,FUP0086
28407,5,4,FUP,5M1234 (28/03/2023 - 25/07/2023),2023.1,1,2207,FUP0086
28408,5,4,FUP,5M12 (28/03/2023 - 25/07/2023),2023.1,1,2202,FUP0090
28409,4,4,FUP,5M34 (28/03/2023 - 25/07/2023),2023.1,1,2186,FUP0092
28410,5,5,FUP,4T2345 (28/03/2023 - 25/07/2023),2023.1,1,2202,FUP0094
28411,23,24,FUP,4M123 (28/03/2023 - 25/07/2023),2023.1,1,2220,FUP0101
28412,32,31,FUP,2T12 (28/03/2023 - 25/07/2023),2023.1,1,2204,FUP0111
28413,26,29,FUP,2T34 (28/03/2023 - 25/07/2023),2023.1,2,2204,FUP0111
28414,12,17,FUP,2T56 (28/03/2023 - 25/07/2023),2023.1,3,2204,FUP0111
28415,27,30,FUP,2M3 (28/03/2023 - 25/07/2023),2023.1,1,71,FUP0113
28416,25,26,FUP,2M4 (28/03/2023 - 25/07/2023),2023.1,2,71,FUP0113
28417,13,15,FUP,2M5 (28/03/2023 - 25/07/2023),2023.1,3,71,FUP0113
28418,31,30,FUP,3T123 (28/03/2023 - 25/07/2023),2023.1,1,2206,FUP0115
28419,17,17,FUP,4T23 (28/03/2023 - 25/07/2023),2023.1,3,3163,FUP0116
28420,25,28,FUP,4T1234 (28/03/2023 - 25/07/2023),2023.1,1,2217,FUP0120
28421,32,35,FUP,3T234 (28/03/2023 - 25/07/2023),2023.1,1,2205,FUP0121
28422,27,27,FUP,3M1 (28/03/2023 - 25/07/2023),2023.1,1,2184,FUP0122
28423,12,14,FUP,4M1234 (28/03/2023 - 25/07/2023),2023.1,1,343,FUP0124
28424,50,8,"FUP - Sala: A1 - 42/42 - Prédio UAC, 1º Andar",24M34,2023.1,1,2208,FUP0128
28425,54,56,FUP,2N2 (28/03/2023 - 25/07/2023),2023.1,1,3344,FUP0129
28426,29,29,FUP,3M23 (28/03/2023 - 25/07/2023),2023.1,1,2184,FUP0133
28427,29,29,FUP,3M23 (28/03/2023 - 25/07/2023),2023.1,1,3436,FUP0133
28428,45,46,FUP,2N34 (28/03/2023 - 25/07/2023),2023.1,1,3344,FUP0144
28429,8,7,FUP,6T2345 (28/03/2023 - 25/07/2023),2023.1,1,3437,FUP0147
28430,33,35,FUP,24T6 24N1 (28/03/2023 - 25/07/2023),2023.1,1,2204,FUP0151
28431,33,35,FUP,24T6 24N1 (28/03/2023 - 25/07/2023),2023.1,1,2187,FUP0151
28432,8,9,FUP,24T6 24N1 (28/03/2023 - 25/07/2023),2023.1,2,2187,FUP0151
28433,8,9,FUP,24T6 24N1 (28/03/2023 - 25/07/2023),2023.1,2,2204,FUP0151
28434,3,6,FUP,24T6 24N1 (28/03/2023 - 25/07/2023),2023.1,3,2187,FUP0151
28435,3,6,FUP,24T6 24N1 (28/03/2023 - 25/07/2023),2023.1,3,2204,FUP0151
28436,13,18,FUP,7M123 (28/03/2023 - 25/07/2023),2023.1,2,3163,FUP0155
28437,40,8,ICC AT 158/19,5N1234,2023.1,1,1528,FUP0160
28438,50,9,"FUP Sala A1 48/50-Préd.UAC, 1º Andar",3T2345,2023.1,1,2212,FUP0161
28439,30,32,FUP,2M1 (28/03/2023 - 25/07/2023),2023.1,1,71,FUP0165
28440,22,22,FUP,3M1234 (28/03/2023 - 25/07/2023),2023.1,1,2193,FUP0167
28441,22,22,FUP,3M1234 (28/03/2023 - 25/07/2023),2023.1,1,71,FUP0167
28442,11,13,FUP,3T2345 (28/03/2023 - 25/07/2023),2023.1,2,71,FUP0167
28443,11,13,FUP,3T2345 (28/03/2023 - 25/07/2023),2023.1,2,2186,FUP0167
28444,17,18,FUP,4M1234 (28/03/2023 - 25/07/2023),2023.1,3,71,FUP0167
28445,17,11,FUP,7T123456 (28/03/2023 - 25/07/2023),2023.1,4,2220,FUP0169
28446,17,11,FUP,7T123456 (28/03/2023 - 25/07/2023),2023.1,4,2214,FUP0169
28447,21,25,FUP,6T123456 (28/03/2023 - 25/07/2023),2023.1,5,2214,FUP0169
28448,21,25,FUP,6T123456 (28/03/2023 - 25/07/2023),2023.1,5,2211,FUP0169
28449,12,13,FUP,7M12345 7T1 (28/03/2023 - 25/07/2023),2023.1,6,2186,FUP0169
28450,12,13,FUP,7M12345 7T1 (28/03/2023 - 25/07/2023),2023.1,6,2214,FUP0169
28451,7,9,FUP,4T2345 (28/03/2023 - 25/07/2023),2023.1,1,3438,FUP0176
28452,40,9,"FUP - Sala: A1 - 42/30 - Prédio UAC, 1º Andar",4M34 (28/03/2023 - 25/07/2023),2023.1,2,376,FUP0181
28453,10,14,FUP,2M12345 2T1 (28/03/2023 - 25/07/2023),2023.1,4,3438,FUP0189
28454,10,14,FUP,2M12345 2T1 (28/03/2023 - 25/07/2023),2023.1,4,2183,FUP0189
28455,7,7,FUP,6M12345 6T1 (28/03/2023 - 25/07/2023),2023.1,5,2183,FUP0189
28456,7,7,FUP,6M12345 6T1 (28/03/2023 - 25/07/2023),2023.1,5,2216,FUP0189
28457,2,2,FUP,6T23456 6N1 (28/03/2023 - 25/07/2023),2023.1,6,2183,FUP0189
28458,2,2,FUP,6T23456 6N1 (28/03/2023 - 25/07/2023),2023.1,6,2201,FUP0189
28459,11,12,FUP,4T2345 (28/03/2023 - 25/07/2023),2023.1,1,2201,FUP0198
28460,40,6,"FUP - Sala: A1 - 42/62 Prédio UAC, 1º Andar",4N1234,2023.1,1,2206,FUP0199
28461,40,26,"FUP - Sala: AT - 42/30 - Prédio UAC, Térreo",5T2345,2023.1,2,2182,FUP0199
28462,60,12,"FUP-Sala:A1- 42/60-Prédio UAC, 1º Andar",4N1234,2023.1,1,2218,FUP0200
28463,14,16,FUP,5T2345 (28/03/2023 - 25/07/2023),2023.1,1,2202,FUP0202
28464,6,14,FUP,2T23456 2N1 (28/03/2023 - 25/07/2023),2023.1,3,3438,FUP0214
28465,6,14,FUP,2T23456 2N1 (28/03/2023 - 25/07/2023),2023.1,3,3164,FUP0214
28466,7,7,FUP,2M12345 2T1 (28/03/2023 - 25/07/2023),2023.1,4,2216,FUP0214
28467,7,7,FUP,2M12345 2T1 (28/03/2023 - 25/07/2023),2023.1,4,3164,FUP0214
28468,1,2,FUP,2M12345 2T1 (28/03/2023 - 25/07/2023),2023.1,5,2202,FUP0214
28469,1,2,FUP,2M12345 2T1 (28/03/2023 - 25/07/2023),2023.1,5,3164,FUP0214
