turma,periodo,professor,horario,vagas_ocupadas,total_vagas,local,cod_disciplina,cod_depto
2,2023.1,Cleber Furlanetto,6M1234,12,25.0,ICC AT- 169/8,FIT0009,455
1,2023.1,Thais Ribeiro Santiago,4T2345,13,20.0,IB H1 - 19/10,FIT0018,455
1,2023.1,Mauricio Rossato,4T2345,13,20.0,IB H1 - 19/10,FIT0018,455
2,2023.1,Thais Ribeiro Santiago,5T2345,20,20.0,IB H1 - 19/10,FIT0018,455
2,2023.1,Cleber Furlanetto,5T2345,20,20.0,IB H1 - 19/10,FIT0018,455
2,2023.1,Luiz Eduardo Bassay Blum,5T2345,20,20.0,IB H1 - 19/10,FIT0018,455
2,2023.1,Rita De Cassia Pereira Carvalho,5T2345,20,20.0,IB H1 - 19/10,FIT0018,455
2,2023.1,Denise Vilela De Rezende,5T2345,20,20.0,IB H1 - 19/10,FIT0018,455
3,2023.1,Luiz Eduardo Bassay Blum,3T2345,15,20.0,IB H1 - 19/10,FIT0018,455
3,2023.1,Cleber Furlanetto,3T2345,15,20.0,IB H1 - 19/10,FIT0018,455
3,2023.1,Denise Vilela De Rezende,3T2345,15,20.0,IB H1 - 19/10,FIT0018,455
3,2023.1,Rita De Cassia Pereira Carvalho,3T2345,15,20.0,IB H1 - 19/10,FIT0018,455
3,2023.1,Mauricio Rossato,3T2345,15,20.0,IB H1 - 19/10,FIT0018,455
3,2023.1,Juvenil Enrique Cares,3T2345,15,20.0,IB H1 - 19/10,FIT0018,455
1,2023.1,Cleber Furlanetto,4M1234,22,25.0,IB H1 - 19/10,FIT0019,455
1,2023.1,Luiz Eduardo Bassay Blum,4M1234,22,25.0,IB H1 - 19/10,FIT0019,455
1,2023.1,Rita De Cassia Pereira Carvalho,4M1234,22,25.0,IB H1 - 19/10,FIT0019,455
2,2023.1,Juvenil Enrique Cares,2M1234,16,25.0,IB H1 - 19/10,FIT0019,455
2,2023.1,Mauricio Rossato,2M1234,16,25.0,IB H1 - 19/10,FIT0019,455
2,2023.1,Helson Mario Martins Do Vale,2M1234,16,25.0,IB H1 - 19/10,FIT0019,455
3,2023.1,Mauricio Rossato,3M1234,22,25.0,IB H1 - 19/10,FIT0019,455
3,2023.1,Rita De Cassia Pereira Carvalho,3M1234,22,25.0,IB H1 - 19/10,FIT0019,455
3,2023.1,Denise Vilela De Rezende,3M1234,22,25.0,IB H1 - 19/10,FIT0019,455
3,2023.1,Cleber Furlanetto,3M1234,22,25.0,IB H1 - 19/10,FIT0019,455
4,2023.1,Rita De Cassia Pereira Carvalho,2T2345,25,25.0,IB H1 - 19/10,FIT0019,455
4,2023.1,Juvenil Enrique Cares,2T2345,25,25.0,IB H1 - 19/10,FIT0019,455
4,2023.1,Mauricio Rossato,2T2345,25,25.0,IB H1 - 19/10,FIT0019,455
4,2023.1,Danilo Batista Pinho,2T2345,25,25.0,IB H1 - 19/10,FIT0019,455
1,2023.1,Helson Mario Martins Do Vale,7M12345 7T1,1,5.0,A definir,FIT0024,455
1,2023.1,Cleber Furlanetto,7M12345 7T1,1,5.0,A definir,FIT0027,455
1,2023.1,Marisa A Da S Velloso Ferreira,3T2345,27,40.0,BSA S B2 47/13,FIT0030,455
1,2023.1,Thais Ribeiro Santiago,3T2345,27,40.0,BSA S B2 47/13,FIT0030,455
2,2023.1,Marisa A Da S Velloso Ferreira,4T2345,17,40.0,BSA S B1 41/10,FIT0030,455
2,2023.1,Luiz Eduardo Bassay Blum,4T2345,17,40.0,BSA S B1 41/10,FIT0030,455
1,2023.1,Juvenil Enrique Cares,2M1234,20,50.0,BSA S BT 34/10,FIT0034,455
1,2023.1,Denise Vilela De Rezende,2M1234,20,50.0,BSA S BT 34/10,FIT0034,455
1,2023.1,Rita De Cassia Pereira Carvalho,2M1234,20,50.0,BSA S BT 34/10,FIT0034,455
1,2023.1,Cleber Furlanetto,2M1234,20,50.0,BSA S BT 34/10,FIT0034,455
1,2023.1,Joao Paulo Figueiro Longo,4M12,32,40.0,BSA S B1 11/13,GEM0001,455
1,2023.1,Rolando Andre Rios Villacis,45T23,15,20.0,a definir,GEM0003,455
1,2023.1,Silviene Fabiana De Oliveira,35T45,50,48.0,BSA S BT 47/13,GEM0005,455
1,2023.1,Rolando Andre Rios Villacis,35T45,50,48.0,BSA S BT 47/13,GEM0005,455
1,2023.1,Lilian Gimenes Giugliano,24N12,40,45.0,ICC BT 192,GEM0006,455
2,2023.1,Lilian Gimenes Giugliano,3M1234,12,20.0,A definir,GEM0007,455
2,2023.1,Fernando Pacheco Rodrigues,3M1234,12,20.0,A definir,GEM0007,455
1,2023.1,Joao Paulo Figueiro Longo,2N12,32,40.0,BSA S BT 19/13,GEM0011,455
1,2023.1,Cintia Marques Coelho,36M34,33,40.0,BSA S B1 34/13,GEM0014,455
2,2023.1,Renato Caparroz,6M34 2T45,41,41.0,BSA S B1 41/13,GEM0014,455
2,2023.1,Fernando Pacheco Rodrigues,6M34 2T45,41,41.0,BSA S B1 41/13,GEM0014,455
3,2023.1,Fernando Pacheco Rodrigues,36T23,38,40.0,BSA S B1 11/13,GEM0014,455
1,2023.1,Maria De Nazare Klautau Guimaraes,5M5 5T145,15,15.0,BSA S A2 16/22,GEM0015,455
1,2023.1,Rosana Tidon,4T45,39,40.0,BSA S B2 54/13,GEM0018,455
1,2023.1,Nilda Maria Diniz Rojas,4T45,39,40.0,BSA S B2 54/13,GEM0018,455
1,2023.1,Renato Caparroz,4T45,39,40.0,BSA S B2 54/13,GEM0018,455
2,2023.1,Rosana Tidon,3N12,18,40.0,BSA S BT 34/13,GEM0018,455
2,2023.1,Renato Caparroz,3N12,18,40.0,BSA S BT 34/13,GEM0018,455
2,2023.1,Nilda Maria Diniz Rojas,3N12,18,40.0,BSA S BT 34/13,GEM0018,455
1,2023.1,Cesar Koppe Grisolia,2T2345,47,47.0,ICC BT 648,GEM0024,455
1,2023.1,Cintia Marques Coelho,24M5 24T1,5,20.0,A definir,GEM0029,455
2,2023.1,Aline Pic,45M5 45T1,1,5.0,A definir,GEM0029,455
3,2023.1,Maria De Nazare Klautau Guimaraes,23M5 23T1,0,5.0,a definir,GEM0029,455
4,2023.1,Silviene Fabiana De Oliveira,23M5 23T1,0,5.0,a definir,GEM0029,455
5,2023.1,Fernando Pacheco Rodrigues,23M5 23T1,0,5.0,a definir,GEM0029,455
6,2023.1,Marcio Jose Pocas Fonseca,23M5 23T1,2,5.0,a definir,GEM0029,455
7,2023.1,Renato Caparroz,23M5 23T1,0,5.0,a definir,GEM0029,455
8,2023.1,Monica Pereira Garcia,36M5 36T1,0,5.0,IB FT15/8,GEM0029,455
9,2023.1,Rosana Tidon,7N1234,4,5.0,a definir,GEM0029,455
1,2023.1,Joao Paulo Figueiro Longo,35M5 35T1,5,10.0,A definir,GEM0033,455
2,2023.1,Marcos Celio De Almeida,45M5 45T1,4,10.0,A definir,GEM0033,455
3,2023.1,Aline Pic,23M5 23T1,2,7.0,A definir,GEM0033,455
4,2023.1,Sacha Braun Chaves,45M5 45T1,1,10.0,A definir,GEM0033,455
5,2023.1,Maria Fernanda Nince Ferreira,45M5 45T1,0,5.0,A definir,GEM0033,455
6,2023.1,Monica Pereira Garcia,45M5 45T1,2,5.0,IB FT55/8,GEM0033,455
7,2023.1,Silene De Paulino Lozzi,7M1234,0,5.0,IB F1 13/10,GEM0033,455
1,2023.1,Daniela Mara De Oliveira,2M1234 5M12,36,42.0,BSA S B1 11/13,GEM0041,455
1,2023.1,Maria Fernanda Nince Ferreira,4M34 5T2345,36,40.0,BSA S B1 26/13,GEM0042,455
1,2023.1,Laise Rodrigues De Andrade,6M1234,80,80.0,ICC ANF. 2,GEM0043,455
1,2023.1,Aline Pic,6M1234,80,80.0,ICC ANF. 2,GEM0043,455
1,2023.1,Rosana Tidon,7M12345 7T2,1,5.0,A definir,GEM0045,455
2,2023.1,Lilian Gimenes Giugliano,7T56 7N1234,0,2.0,a definir,GEM0045,455
1,2023.1,Marcio Jose Pocas Fonseca,456M5 345T1,1,5.0,A definir,GEM0047,455
2,2023.1,Cintia Marques Coelho,356M5 356T1,3,20.0,A definir,GEM0047,455
3,2023.1,Aline Pic,7M12345 7T1,2,5.0,A definir,GEM0047,455
4,2023.1,Rolando Andre Rios Villacis,7M12345 7T1,0,2.0,a definir,GEM0047,455
5,2023.1,Fernando Pacheco Rodrigues,7M12345 7T1,0,5.0,a definir,GEM0047,455
6,2023.1,Renato Caparroz,7M12345 7T1,0,5.0,a definir,GEM0047,455
7,2023.1,Izabel Cristina Rodrigues Da Silva,7M5 7T12345,9,1.0,UAC AT 11/63 (FCE),GEM0047,455
1,2023.1,Nilda Maria Diniz Rojas,4T23,43,44.0,BSA S BT 47/13,GEM0049,455
1,2023.1,Rosana Tidon,4T23,43,44.0,BSA S BT 47/13,GEM0049,455
2,2023.1,Renato Caparroz,4M34,42,45.0,BSA S B2 41/13,GEM0049,455
3,2023.1,Rosana Tidon,3N34,43,45.0,BSA S B1 11/10,GEM0049,455
3,2023.1,Nilda Maria Diniz Rojas,3N34,43,45.0,BSA S B1 11/10,GEM0049,455
1,2023.1,Thiago Jose De Carvalho Andre,7T1234,2,5.0,A definir,GEM0051,455
2,2023.1,Lilian Gimenes Giugliano,7T1234,0,1.0,A definir,GEM0051,455
3,2023.1,Rosana Tidon,6N1234,1,5.0,a definir,GEM0051,455
1,2023.1,Maria De Nazare Klautau Guimaraes,2N12 4N34,17,40.0,BSA S BT 47/13,GEM0055,455
2,2023.1,Marcio Jose Pocas Fonseca,35T23,40,40.0,BSA S BT 47/13,GEM0055,455
3,2023.1,Rolando Andre Rios Villacis,24M34,38,40.0,BSA S BT 41/13,GEM0055,455
3,2023.1,Silviene Fabiana De Oliveira,24M34,38,40.0,BSA S BT 41/13,GEM0055,455
1,2023.1,Nilda Maria Diniz Rojas,5M45,14,17.0,ICC AT 114/18,GEM0057,455
2,2023.1,Lilian Gimenes Giugliano,3T23,14,15.0,BSAS B2 21/9,GEM0057,455
3,2023.1,Hilton Pereira Da Silva,5M45,8,15.0,a definir,GEM0057,455
3,2023.1,Silviene Fabiana De Oliveira,5M45,8,15.0,a definir,GEM0057,455
1,2023.1,Sacha Braun Chaves,4T2345,32,34.0,IB H1 - 11/10,GEM0059,455
2,2023.1,Marcos Celio De Almeida,36M5 36T1,12,40.0,IB H1 - 11/10,GEM0059,455
1,2023.1,Sacha Braun Chaves,5N1234,39,40.0,IB H1 - 11/10,GEM0062,455
2,2023.1,Ricardo Bentes De Azevedo,3M1234,40,40.0,IB H1 - 11/10,GEM0062,455
2,2023.1,Silene De Paulino Lozzi,3M1234,40,40.0,IB H1 - 11/10,GEM0062,455
3,2023.1,Silene De Paulino Lozzi,2T2345,40,40.0,IB H1 - 11/10,GEM0062,455
3,2023.1,Ricardo Bentes De Azevedo,2T2345,40,40.0,IB H1 - 11/10,GEM0062,455
4,2023.1,Carla Maria Medeiros Y Araujo,24N12,39,40.0,IB H1 - 11/10,GEM0062,455
5,2023.1,Marcos Celio De Almeida,5M1234,40,40.0,IB H1 - 11/10,GEM0062,455
6,2023.1,Monica Pereira Garcia,6M34 6T23,39,40.0,IB H1 - 11/10,GEM0062,455
7,2023.1,Carla Maria Medeiros Y Araujo,24N34,28,30.0,IB H1 - 11/10,GEM0062,455
1,2023.1,Laise Rodrigues De Andrade,4M1234,29,30.0,IB H1 - 01/07,GEM0063,455
1,2023.1,Cintia Marques Coelho,24M34,10,16.0,ICC BT 016/62,GEM0065,455
1,2023.1,Samuel Molina Schnorr,2N12,48,50.0,BSA S BT 11/13,ICB0041,455
1,2023.1,Samuel Molina Schnorr,2N34 4N12,40,40.0,BSA S B1 19/10,ICB0042,455
1,2023.1,Maria Rita Avanzi,5N1234,39,40.0,BSA S B2 54/13,ICB0043,455
1,2023.1,Mariana De Senzi Zancul,4N12,21,40.0,BSA S A2 16/30,ICB0045,455
1,2023.1,Cristiane Rodrigues Menezes Russo,2N34,40,40.0,BSA S BT 26/13,ICB0047,455
1,2023.1,Patricia Maria Martins Napolis,2N12,39,40.0,BSA S B1 47/13,ICB0049,455
1,2023.1,Patricia Maria Martins Napolis,6N34,30,40.0,BSA S BT 19/13,ICB0051,455
1,2023.1,Joao Paulo Cunha De Menezes,3N1234,36,40.0,BSA S BT 34/10,ICB0053,455
1,2023.1,Ana Julia Lemos Alves Pedreira,3N1234,36,40.0,BSA S BT 34/10,ICB0053,455
1,2023.1,Jose Raimundo Correa,234M5 234T1,2,10.0,A definir,ICB0079,455
2,2023.1,Cristiane Rodrigues Menezes Russo,7M12345 7T1,3,20.0,A definir,ICB0079,455
3,2023.1,Maria Rita Avanzi,234M5 234T1,0,10.0,A definir,ICB0079,455
5,2023.1,Joao Paulo Cunha De Menezes,2M1234 2T12,1,1.0,NECBIO,ICB0079,455
5,2023.1,Maria Rita Avanzi,2T23,18,20.0,BSA S B1 26/13,ICB0083,455
1,2023.1,Carla Maria Medeiros Y Araujo,4M34,5,5.0,IB FT50/8,ICB0085,455
1,2023.1,Fernanda Paulini,4N1234,4,10.0,A definir,ICB0177,455
2,2023.1,Angele Dos Reis Martins,6T2345,5,15.0,A definir,ICB0177,455
3,2023.1,Mariana De Souza Castro,7T2345,0,2.0,Depto CFS,ICB0177,455
4,2023.1,Concepta Margaret Mcmanus Pimentel,7M1234,0,3.0,IB/CFS,ICB0177,455
1,2023.1,Marcos Antonio Dos Santos Silva Ferraz,3T2345,13,16.0,ICC AT- 092,ICB0205,455
1,2023.1,Joao Paulo Cunha De Menezes,7M34 46N12,52,55.0,ICC BT 006,ICB0208,455
1,2023.1,Ana Julia Lemos Alves Pedreira,7T23 25N12,16,40.0,BSA S A2 16/30,ICB0210,455
2,2023.1,Patricia Maria Martins Napolis,7T23 3N1234,28,30.0,BSA S B2 47/13,ICB0210,455
1,2023.1,Micheline Carvalho Silva,7N1234,3,5.0,A definir,ICB0214,455
2,2023.1,Gabriela Bielefeld Nardotto,7M1234,0,1.0,A definir,ICB0214,455
3,2023.1,Emerson Monteiro Vieira,7M1234,0,1.0,A definir,ICB0214,455
4,2023.1,Gabriel Sergio Costa Alves,7M1234,1,1.0,A definir,ICB0214,455
5,2023.1,Fernanda Paulini,7M1234,2,3.0,A definir,ICB0214,455
6,2023.1,Rosana Tidon,23M5 23T1,2,5.0,A definir,ICB0214,455
7,2023.1,Reuber Albuquerque Brandao,23M5 23T1,1,5.0,A definir,ICB0214,455
8,2023.1,Paulo Cesar Motta,23M5 23T1,0,2.0,A definir,ICB0214,455
9,2023.1,Jose Raimundo Correa,7M1234,3,6.0,A definir,ICB0214,455
10,2023.1,Pedro Henrique Brum Togni,23M5 23T1,1,8.0,A definir,ICB0214,455
11,2023.1,Patricia Albuquerque De Andrade Nicola,7N1234,0,10.0,A definir,ICB0214,455
12,2023.1,Carolina Madeira Lucci,23M5 23T1,1,10.0,A definir,ICB0214,455
13,2023.1,Leonardo Cirqueira Pimentel,23M5 23T1,2,10.0,A definir,ICB0214,455
14,2023.1,Claudia Padovesi Fonseca,7N1234,0,15.0,A definir,ICB0214,455
15,2023.1,Cintia Marques Coelho,2345T6,3,5.0,A definir,ICB0214,455
16,2023.1,Alice Melo Ribeiro,6N1234,1,1.0,A definir,ICB0214,455
17,2023.1,Sarah Christina Caldas Oliveira,7N1234,0,5.0,A definir,ICB0214,455
19,2023.1,Sergio Araujo Figueiredo,23M5 23T1,0,2.0,A definir,ICB0214,455
20,2023.1,Heloisa Sinatora Miranda,6M1234,0,5.0,A definir,ICB0214,455
21,2023.1,Angele Dos Reis Martins,23M5 23T1,2,5.0,A definir,ICB0214,455
22,2023.1,Roberto Brandao Cavalcanti,23M5 23T1,2,5.0,A definir,ICB0214,455
23,2023.1,Jose Roberto Pujol Luz,23M5 23T1,2,2.0,A definir,ICB0214,455
24,2023.1,Marcio Jose Pocas Fonseca,7N1234,0,2.0,A definir,ICB0214,455
25,2023.1,Murilo Sversut Dias,23M5 23T1,0,5.0,A definir,ICB0214,455
26,2023.1,Monica Pereira Garcia,7M1234,0,5.0,IB FT13/8,ICB0214,455
27,2023.1,Silene De Paulino Lozzi,7T1234,0,5.0,IB F1 13/10,ICB0214,455
28,2023.1,Laise Rodrigues De Andrade,7M1234,1,5.0,IB H1 01/07,ICB0214,455
29,2023.1,Andre Faria Mendonca,7N1234,0,6.0,a definir,ICB0214,455
30,2023.1,Gabriela Bielefeld Nardotto,6N1234,0,1.0,a definir,ICB0214,455
31,2023.1,Murilo Sversut Dias,7M1234,1,1.0,a definir,ICB0214,455
32,2023.1,Marcelo De Macedo Brigido,4T1234,1,2.0,a designar,ICB0214,455
33,2023.1,Fabio Viegas Caixeta,23M5 23T1,1,2.0,Depto CFS,ICB0214,455
34,2023.1,Jair Trape Goulart,23M5 23T1,0,2.0,Depto CFS,ICB0214,455
35,2023.1,Osmindo Rodrigues Pires Junior,23M5 23T1,0,2.0,IB/CFS,ICB0214,455
36,2023.1,Guarino Rinaldi Colli,23M5 23T1,1,1.0,IB/ZOO,ICB0214,455
37,2023.1,Felipe Malheiros Gawryszewski,6N1234,1,2.0,IB/ZOO,ICB0214,455
38,2023.1,Marina Regina Frizzas,23M5 23T1,2,10.0,IB/ZOO,ICB0214,455
39,2023.1,Ludmilla Moura De Souza Aguiar,23M5 23T1,4,5.0,IB/ZOO,ICB0214,455
40,2023.1,Thiago Jose De Carvalho Andre,7N1234,2,2.0,IB/BOT,ICB0214,455
41,2023.1,Lucio Flavio De Alencar Figueiredo,2T2345,0,2.0,IB/BOT,ICB0214,455
42,2023.1,Sueli Maria Gomes,7N1234,0,2.0,IB/BOT,ICB0214,455
43,2023.1,Concepta Margaret Mcmanus Pimentel,23M5 23T1,0,3.0,IB/CFS,ICB0214,455
44,2023.1,Rafael Plakoudi Souto Maior,23M5 23T1,1,5.0,IB/CFS,ICB0214,455
45,2023.1,Silviene Fabiana De Oliveira,7T1234,2,5.0,defenir,ICB0214,455
46,2023.1,Ildinete Silva Pereira,23M5 23T1,1,5.0,defenir,ICB0214,455
47,2023.1,Isabel Belloni Schmidt,2N1234,0,10.0,a definir,ICB0214,455
1,2023.1,Renato Caparroz,6M12345 6T1,0,1.0,A definir,ICB0219,455
2,2023.1,Guarino Rinaldi Colli,456M5 456T1,0,10.0,A definir,ICB0219,455
3,2023.1,Maria De Nazare Klautau Guimaraes,4T23 6T2345,0,10.0,A definir,ICB0219,455
4,2023.1,Carolina Madeira Lucci,456M5 456T1,1,2.0,A definir,ICB0219,455
5,2023.1,Fernanda Paulini,7T56 7N1234,1,3.0,A definir,ICB0219,455
6,2023.1,Sueli Maria Gomes,3T23 6T2345,1,5.0,A definir,ICB0219,455
7,2023.1,Marina Regina Frizzas,456M5 456T1,0,8.0,A definir,ICB0219,455
8,2023.1,Maria Clotilde Henriques Tavares,234M5 234T1,0,8.0,A definir,ICB0219,455
9,2023.1,Pedro Henrique Brum Togni,456M5 456T1,3,8.0,A definir,ICB0219,455
11,2023.1,Fabio Viegas Caixeta,456M5 456T1,1,2.0,A definir,ICB0219,455
12,2023.1,Tatiana Amabile De Campos,456M5 456T1,1,10.0,A definir,ICB0219,455
13,2023.1,Sarah Christina Caldas Oliveira,6M5 6T12345,2,10.0,A definir,ICB0219,455
14,2023.1,Patricia Albuquerque De Andrade Nicola,4N3 56N34,1,5.0,A definir,ICB0219,455
15,2023.1,Jair Trape Goulart,456M5 456T1,0,1.0,A definir,ICB0219,455
16,2023.1,Paulo Cesar Motta,456M5 456T1,1,2.0,A definir,ICB0219,455
17,2023.1,Angele Dos Reis Martins,456M5 456T1,0,1.0,A definir,ICB0219,455
18,2023.1,Micheline Carvalho Silva,7M12345 7T1,1,5.0,A definir,ICB0219,455
19,2023.1,Reuber Albuquerque Brandao,456N34,1,10.0,A definir,ICB0219,455
20,2023.1,Veronica De Barros Slobodian Motta,7T6 7N1234,0,10.0,A definir,ICB0219,455
21,2023.1,Jose Roberto Pujol Luz,7T23456,1,10.0,A definir,ICB0219,455
22,2023.1,Lucio Flavio De Alencar Figueiredo,7T6 7N1234,0,10.0,A definir,ICB0219,455
23,2023.1,Gabriela Bielefeld Nardotto,234M5 234T1,1,10.0,A definir,ICB0219,455
25,2023.1,Ricardo Lourenco Pinto,7M12345,0,10.0,A definir,ICB0219,455
27,2023.1,Talita Souza Carmo,7T12345,0,10.0,A definir,ICB0219,455
28,2023.1,Jose Raimundo Correa,567M5 567T1,1,10.0,A definir,ICB0219,455
29,2023.1,Bergmann Morais Ribeiro,456M5 456T1,1,10.0,A definir,ICB0219,455
30,2023.1,Sebastien Olivier Charneau,567M5 567T1,0,10.0,A definir,ICB0219,455
31,2023.1,Juvenil Enrique Cares,6M12345 6T1,1,3.0,A definir,ICB0219,455
32,2023.1,Marcio Jose Pocas Fonseca,7M12345 7T1,1,1.0,A definir,ICB0219,455
33,2023.1,Marcelo De Macedo Brigido,6N34 7N1234,0,2.0,a designar,ICB0219,455
34,2023.1,Gabriel Sergio Costa Alves,7T123456,1,3.0,a designar,ICB0219,455
35,2023.1,Cintia Marques Coelho,6N1234 7N12,1,5.0,a definir,ICB0219,455
36,2023.1,Gabriela Bielefeld Nardotto,5T56 5N1234,0,1.0,a definir,ICB0219,455
37,2023.1,Murilo Sversut Dias,7T6 7N1234,1,1.0,a definir,ICB0219,455
38,2023.1,Rafael Plakoudi Souto Maior,456M5 456T1,2,5.0,Depto CFS,ICB0219,455
39,2023.1,Alice Melo Ribeiro,6T1234 5N12,0,2.0,A designar,ICB0219,455
40,2023.1,Maria Julia Martins Silva,456M5 456T1,0,3.0,IB/ZOO,ICB0219,455
41,2023.1,Heloisa Sinatora Miranda,7T56 7N1234,1,10.0,defenir,ICB0219,455
42,2023.1,Felipe Malheiros Gawryszewski,6M1234 6T23,0,2.0,IB/ZOO,ICB0219,455
43,2023.1,Ludmilla Moura De Souza Aguiar,456M5 456T1,0,1.0,IB/ZOO,ICB0219,455
44,2023.1,Cassia Beatriz Rodrigues Munhoz,7T23456 7N1,2,4.0,IB/BOT,ICB0219,455
45,2023.1,Sergio Araujo Figueiredo,456M5 456T1,0,4.0,IB/BOT,ICB0219,455
46,2023.1,Concepta Margaret Mcmanus Pimentel,456M5 456T1,0,3.0,IB/CFS,ICB0219,455
49,2023.1,Rosana Tidon,456M5 456T1,1,5.0,a definir,ICB0219,455
50,2023.1,Emerson Monteiro Vieira,7T2345 6N34,0,3.0,defenir,ICB0219,455
51,2023.1,Ildinete Silva Pereira,6M5 6T1 67N34,0,5.0,defenir,ICB0219,455
52,2023.1,Isabel Belloni Schmidt,3N1234 5N12,0,10.0,a definir,ICB0219,455
1,2023.1,Marcos Antonio Dos Santos Silva Ferraz,6T2345,0,3.0,IB H1 08/07,ICB0223,455
1,2023.1,Talita Souza Carmo,2345T6,4,15.0,A definir,ICB0230,455
2,2023.1,Alice Melo Ribeiro,7T1234,0,10.0,A definir,ICB0230,455
4,2023.1,Fernanda Paulini,7T2345,5,20.0,A definir,ICB0230,455
5,2023.1,Cintia Marques Coelho,7M1234,3,20.0,A definir,ICB0230,455
6,2023.1,Maria Clotilde Henriques Tavares,7T2345,0,8.0,A definir,ICB0230,455
7,2023.1,Marcia Renata Mortari,2N1234,7,10.0,A definir,ICB0230,455
8,2023.1,Regina Celia De Oliveira,7M1234,0,10.0,A definir,ICB0230,455
8,2023.1,Maria Das Gracas Machado De Souza,7M1234,0,10.0,A definir,ICB0230,455
9,2023.1,Angele Dos Reis Martins,2T2345,0,10.0,IB/CFS,ICB0230,455
11,2023.1,Ricardo Bomfim Machado,2345T6,4,10.0,IB/ZOO,ICB0230,455
12,2023.1,Osmindo Rodrigues Pires Junior,7M1234,1,1.0,IB/CFS,ICB0230,455
1,2023.1,Cintia Marques Coelho,7T123456,7,15.0,A definir,ICB0232,455
3,2023.1,Fernanda Paulini,56T6 6N1234,2,25.0,A definir,ICB0232,455
4,2023.1,Alice Melo Ribeiro,5M1234 6M12,2,5.0,A designar,ICB0232,455
5,2023.1,Angele Dos Reis Martins,7T456 7N123,1,10.0,IB/CFS,ICB0232,455
6,2023.1,Ricardo Bomfim Machado,7T123456,1,10.0,IB/ZOO,ICB0232,455
7,2023.1,Marcia Renata Mortari,3T6 3N1234,1,6.0,a definir,ICB0232,455
8,2023.1,Ricardo Bomfim Machado,234M5 234T1,2,10.0,IB/ZOO,ICB0232,455
10,2023.1,Talita Souza Carmo,2N234 3N34,6,20.0,a designar,ICB0232,455
1,2023.1,Alice Melo Ribeiro,2N34,39,40.0,BSA S B1 34/13,ICB0244,455
2,2023.1,Alice Melo Ribeiro,5T45,42,45.0,BSA S B1 26/10,ICB0244,455
3,2023.1,Alice Melo Ribeiro,5T23,39,43.0,BSA S BT 41/13,ICB0244,455
2,2023.1,Helson Mario Martins Do Vale,2T45,84,90.0,BSA S AT 14/15,ICB0245,455
1,2023.1,Fernando Araripe Goncalves Torres,3N34,8,40.0,BSA S BT 41/10,ICB0300,455
1,2023.1,Cristiane Rodrigues Menezes Russo,6N1234 7N34,21,40.0,BSA S BT 26/10,ICB0301,455
1,2023.1,Mariana De Senzi Zancul,7M1234 6N1234,3,20.0,A designar,ICB0304,455
1,2023.1,Samuel Molina Schnorr,3N1234,4,20.0,BSA S B2 19/9,ICB0306,455
1,2023.1,Maria Rita Avanzi,3N1234,4,20.0,BSA S B2 19/9,ICB0306,455
1,2023.1,Alice Melo Ribeiro,5N34,20,20.0,BSA S BT 26/13,ICB0307,455
1,2023.1,Fernanda Paulini,2N1234 4N12,1,1.0,A designar,ICB0309,455
2,2023.1,Maria Rita Avanzi,2N1234 4N12,1,1.0,A designar,ICB0309,455
1,2023.1,Marcos Antonio Dos Santos Silva Ferraz,5T2345,5,14.0,IB H1 08/07,ICB0328,455
1,2023.1,Marcos Antonio Dos Santos Silva Ferraz,4T2345,8,12.0,IB H1 08/07,ICB0329,455
3,2023.1,Veronica De Barros Slobodian Motta,2M1234,14,15.0,IB HT 07/08,ZOO0002,455
4,2023.1,Jose Roberto Pujol Luz,3M1234,34,36.0,IB HT 07/08,ZOO0002,455
1,2023.1,Ludmilla Moura De Souza Aguiar,7M12,11,45.0,IB HT 07/08,ZOO0003,455
1,2023.1,Ricardo Bomfim Machado,7M12,11,45.0,IB HT 07/08,ZOO0003,455
1,2023.1,Veronica De Barros Slobodian Motta,7M12,11,45.0,IB HT 07/08,ZOO0003,455
1,2023.1,Paulo Cesar Motta,5N1234,42,42.0,BSA S B1 19/13,ZOO0013,455
1,2023.1,Cecilia Waichert Monteiro,5N1234,42,42.0,BSA S B1 19/13,ZOO0013,455
2,2023.1,Paulo Cesar Motta,3T2345,40,40.0,BSA S B2 34/10,ZOO0013,455
2,2023.1,Cecilia Waichert Monteiro,3T2345,40,40.0,BSA S B2 34/10,ZOO0013,455
1,2023.1,Ludmilla Moura De Souza Aguiar,2T2345,39,40.0,IB HT 07/08,ZOO0017,455
2,2023.1,Ricardo Bomfim Machado,3N1234,34,40.0,IB HT 07/08,ZOO0017,455
2,2023.1,Veronica De Barros Slobodian Motta,3N1234,34,40.0,IB HT 07/08,ZOO0017,455
1,2023.1,Reginaldo Constantino,6M1234,29,30.0,IB HT 07/08,ZOO0018,455
2,2023.1,Reginaldo Constantino,4M1234,28,30.0,IB HT 07/08,ZOO0018,455
3,2023.1,Marina Regina Frizzas,2M12 4T23,40,40.0,2M12 BSA S A2 16/37 - 4T23 IB HT 07/8,ZOO0018,455
4,2023.1,Marina Regina Frizzas,2M12 4T45,39,40.0,2M12 BSA S A2 16/37 - 4T45 IB HT 07/8,ZOO0018,455
1,2023.1,Paulo Cesar Motta,7T2345,20,20.0,IB/ZOO,ZOO0021,455
1,2023.1,Felipe Malheiros Gawryszewski,7T2345,20,20.0,IB/ZOO,ZOO0021,455
